"X"	"Y"	"outcome_sqd"	"outcome_rr"	"outcome_curviloc"	"outcome_ssqd"	"outcome_rsqd"	"outcome_bar"	"outcome_onlyx2"	"outcome_ia"	"outcome_bowl"
"1"	0.308323781427976	1.02714123730444	1.80181958818033	1.67421995396629	1.63414900768201	1.79199004434123	1.84957483754721	16.084914203394	1.71368216808226	1.69674348959619	1.05129001357914
"2"	1.30797134414531	2.29247216525005	1.69877740000655	2.03040350023954	1.55939526594914	1.88462232633171	1.85918203565496	18.2505870405386	1.73717722118196	1.57970602780983	1.04138462254548
"3"	-0.71973863084829	-1.49458606134438	1.72378733160307	1.32420615930182	1.15507169492314	1.52862283093907	1.81046372311429	12.1048093665928	1.38922294635365	1.72096674783351	1.00324811252364
"4"	-0.417046522431642	0.395699242381141	1.74232048462234	1.73260179156179	1.55736491750404	1.85555523405167	1.78032107543813	16.0675582666877	1.34283629480464	1.80275267059945	0.994386426415969
"5"	-0.829713224826021	0.073451230347148	1.75552845491617	1.47576576331018	1.4279328797542	1.77504258859302	1.71464160597147	15.2126733031933	1.18559894141097	1.88068243164096	1.00734438527723
"6"	-0.569428782726459	-1.1585581059502	1.81516971504318	1.42699681342716	1.352806551641	1.65589793347646	1.75663898207054	12.6994577108806	1.41372842385393	1.70549270371861	1.01385296996321
"7"	-0.0814890296136461	-0.121461070723242	1.78863807600509	1.65426961660904	1.55407928568589	1.72155327518745	1.81403767253545	15.1377835039609	1.69357160954317	1.78718425467237	0.996742630816878
"8"	0.322904434964142	0.193804091731058	1.81185640312555	1.7301716689868	1.57775851518184	1.71641420857671	1.8838087977791	15.9083228255454	1.59731905374335	1.83103801988677	0.991067369253979
"9"	0.296260221382521	-0.771494789631518	1.76466047475957	1.46231458481089	1.46390479167029	1.43157622240112	1.76624891273058	13.3500536811631	1.71181053117079	1.73578454080618	0.97778104153007
"10"	-0.991979012056761	-0.692050806282327	1.81388727399171	1.4358504665483	1.41634359778868	2.02645903949942	1.78713642922598	13.818633950304	1.26903299253327	1.82331656741622	1.02538967139541
"11"	1.48026471793422	-0.88729056278012	1.56427852514324	1.39295228068083	1.16702606597013	0.755591790090016	1.41833606658316	11.8662553862502	2.16162188582888	1.55535546784873	1.11742949776799
"12"	0.495071137769424	0.415015270723945	1.81259676658388	1.76992774892336	1.73249668156675	1.78814744732421	1.85029852810106	15.4684987485081	1.73228079330208	1.81513354037646	1.02526900483499
"13"	0.559548934649928	0.602280587015781	1.81742924932984	1.72553337460318	1.64916494268626	1.87331387992711	1.77441665927097	16.0047948974942	1.61190428222288	1.82010591817296	1.00424199243255
"14"	-1.05318628258898	-0.654847072883519	1.80181806474711	1.49047023160276	1.29814625252667	1.80657870694334	1.75891991548909	14.3104650148104	1.13149525610334	1.80932662820697	1.02702615037564
"15"	2.64272062859917	-0.394076613735206	1.349293055692	1.45525293746225	1.02052967955085	0.297450098232804	1.00599488509847	12.0888839551991	1.61200970655403	1.69122661978932	1.22641611137639
"16"	0.438103770315552	1.25424978061833	1.73462291658426	1.71336677970875	1.67683883369693	1.83459718525791	1.74600013720248	16.8311720534287	1.80291287464942	1.76303787462533	1.01832400308336
"17"	0.614357321907925	0.068216113632344	1.79789328452425	1.61794850920104	1.71573257554102	1.68197598239262	1.84765227493056	15.3428195037323	1.9420831219971	1.74440829947231	1.02425990885088
"18"	0.283594810140372	0.734611143168862	1.71252479918009	1.65631713327227	1.76776943319499	1.94234506770676	1.7089009599102	16.1239469935504	1.58168068380486	1.74808655510135	1.00373130885793
"19"	1.57058893770697	1.19616233499038	1.78849818873869	1.89991338235249	1.70211044455552	1.68850415822515	1.72488395075637	17.5772256452636	1.98797444909394	1.82924996029449	1.02913288389643
"20"	0.844512425177033	-0.48121397891473	1.73756197870388	1.57000132155257	1.48561575525201	1.49024462987865	1.63441108975298	13.6782292868717	1.8488460023055	1.74662960992206	1.05220335790295
"21"	0.0806300030061502	-0.242726990648322	1.79086792206175	1.62703482265436	1.55820928707182	1.75268582664538	1.77775374444807	14.4738890709849	1.43286022378872	1.76802392433083	1.04863836393322
"22"	-0.630013664652549	-0.0700446756917321	1.77893601837666	1.44840241628245	1.47668729851088	1.90049643493673	1.70148674981133	14.8344590639469	1.3042080971243	1.82284305532508	0.996568182739094
"23"	0.472189970250647	-0.630110016447409	1.76034670265093	1.55795357713056	1.45412825445954	1.53607627733445	1.68247557473663	13.2920877269846	1.89566506885843	1.68738614109165	1.03306062720377
"24"	1.69312255572796	0.562425807191096	1.75760892004828	1.75615703102492	1.66276620205776	1.58349782362875	1.60629569117369	15.86170894808	2.1567914721814	1.92614593620311	1.03572332930702
"25"	-0.618934333438349	0.256276708629471	1.77155301637719	1.45891090404329	1.46421553753725	1.70218854273996	1.79543085026274	15.4789165234958	1.21716218206181	1.74653357284476	1.05840401238566
"26"	-0.0454957064705077	0.421144232294873	1.79015258054775	1.64685578685998	1.56941921093621	1.96239892609268	1.87972062365127	15.5191473279735	1.46326102623354	1.77413751034597	1.01054994874175
"27"	1.01699239403091	0.48061874903867	1.72259847954765	1.72348737812513	1.72058648777049	1.53270683974043	1.7748512423101	16.1444705173572	1.9826169392907	1.83992724944341	1.00311111826327
"28"	0.0728713768034908	-2.02539822827021	1.58443421804386	1.16047874902695	1.05718632588018	0.986714267543106	1.6585369374955	9.54463647519218	1.55999476271511	1.25869805195805	1.16065114681267
"29"	-0.131620259675132	0.900662569192583	1.76841041265207	1.64896362887852	1.64012675178331	1.79551128819554	1.7549520438131	16.2863395801438	1.60372260028419	1.71149851973105	1.06061176578105
"30"	0.772484698598718	-0.151511359439422	1.7889991199079	1.67630648636688	1.60516408837409	1.69890448622115	1.80554352449797	14.6671380256302	1.71890265211574	1.77442934638819	1.02563196039974
"31"	1.19628336241421	2.41686001403741	1.76281445127455	1.87458138717038	1.61424194790405	1.9580472296484	1.81750052679009	17.6689197993366	2.05350827023463	1.47842018738141	1.04603174895193
"32"	-0.538954732061605	-1.05304576076542	1.81283609962381	1.39837854365152	1.30476385464706	1.74441023027352	1.7712458916998	13.4730147487199	1.55197121388969	1.72263773791169	1.0237378293663
"33"	1.0336299546016	0.0920289489365684	1.74636062211924	1.72163852464437	1.61261628798887	1.40717227177106	1.72827805697066	15.0180262542366	1.68200598244999	1.76172541578969	1.02353885466233
"34"	-0.701257965406523	-1.35426014847445	1.74595936276056	1.41744510740486	1.23526253890936	1.67147328686336	1.79880889521985	13.0323785495896	1.69073855844779	1.66782413314686	1.01063965052263
"35"	-0.0419908030367431	-0.020822463985942	1.7566324134434	1.56767657344534	1.60833883866723	1.76204078732007	1.80285659347204	15.2094534199696	1.44952630882049	1.79758935232122	1.00158833448964
"36"	1.39360760844638	-0.148716500264414	1.71529477781835	1.59629150904597	1.46937603452006	1.29627396606434	1.59066669792071	14.3100808747249	1.97772275356155	1.69983653763196	1.02516984829377
"37"	0.0488991696461349	0.246320009038946	1.72082937784665	1.68455695997293	1.59461315134446	1.99058324674248	1.85526550728217	15.737463754735	1.81814912161665	1.82873459615936	0.997171050665015
"38"	-0.155334817154462	-0.230304127581486	1.82082861518326	1.58435119208837	1.53991038213887	1.69903971870639	1.74143589266604	14.7144043115581	1.72087030087252	1.79850973020975	0.980432615590452
